ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B01B4I3GNO,4.0,i returned this item due to a severe allergic reaction however i have extremely sensitive skin and get rashes from dryer sheets so this isnt out of the norm do not recommend for people allergic to fragrances but recommend for anyone elsethe product arrived on time undamaged pulled out the hairs as described and was very easy to use i recommend using sally hansen finishing oil to remove the wax afterwards since the wipes cant get all of it,veet readytouse wax strip kit  count,7.79,0.7848101265822784,79.0,15.8,-0.26,79,1,10,5,1,4,1,3,9,79.0,79.0,15.8,5.0,10.0,5.0,0.8,4.0,1.0,1.0,3.0,0.6,9.0,1.8,47,17,40,16,54,18,46,17,0.85,0.37,0.36,0.2,0.6,0.55,47,44,43.8,44.2,0.87,0.88,4.52,6.4,0.97,49.77,0.87,0.73,8.07,2.01,0.24,1.0,0.2,0.04,0.24
B01GS0XWSC,3.0,first off it has a weird maple flavor that i dont find all that appetizing and second it is clear so when i make syrup for pancakes you get this clear syrup that doesnt quite taste like maple but if you were raised off of corn syrup maple syrup you will probably not now the difference,watkins immitation extract maple  ounce,3.52,0.7678571428571429,56.0,7.0,48.48,56,1,8,8,1,7,1,1,4,56.0,56.0,7.0,8.0,8.0,8.0,0.875,7.0,1.0,1.0,1.0,0.125,4.0,0.5,25,9,18,9,33,14,25,14,0.76,0.56,0.36,0.43,1.29,0.8,25,25,25.0,25.0,0.76,0.76,3.08,4.35,0.92,19.12,0.72,1.0,7.0,1.87,0.28,0.58,0.16,0.0,0.16
B00UOLE04C,1.0,todays day  of this and my skin looks worse than its ever been i have never seen my skin look so blotchy and covered in acne i used this for tiny pimples i get around my mouth at tops  pimples around my mouth and now my whole face is pimples my face itches and continuresto form new pimples throughout the day im scared that its going to get worse ive done the resurfx laser treatment microdermabrasions and more and have never had reactions such as these beware it states visible clearer skin after one week of use so  more days to pout that to the test ,clean amp clear continuous control acne facial cleanser with benzoyl peroxide acne medication daily acne face wash with mineral oil amp menthol for acne prone skin  oz,4.97,0.6698113207547169,106.0,15.142857142857142,-10.74,106,1,10,7,1,4,1,4,16,106.0,106.0,15.1429,7.0,10.0,7.0,0.5714,4.0,1.0,1.0,4.0,0.5714,16.0,2.2857,47,15,41,15,67,17,55,17,0.82,0.31,0.32,0.31,1.56,0.88,47,38,38.0,40.1,0.7,0.76,4.06,5.74,0.92,21.66,0.75,0.88,12.25,2.47,0.25,0.74,0.2,0.0,0.2
B010LEDYPW,5.0,i used to get this when i lived in dallas but since i moved i havent had it much since i dont see it around here  it tastes great by itself or if i blend it with some regular coffee  some people think it is strong by itself so they use a little less when making it,french market coffee amp chicory mediumdark roast  oz can,5.49,0.7368421052631579,57.0,6.333333333333333,47.46,57,1,12,9,1,8,1,0,6,57.0,57.0,6.3333,9.0,12.0,9.0,0.8889,8.0,1.0,1.0,0.0,0.0,6.0,0.6667,26,4,21,4,32,4,27,4,0.84,0.15,0.15,0.18,0.36,0.43,26,26,26.0,26.0,0.81,0.81,3.25,4.6,0.94,25.12,0.78,0.91,9.09,2.13,0.37,0.62,0.26,0.0,0.26
B00YPBH7LK,1.0,i dont like this toothbrush it has rubber half circle things in the bristles that just rub your teeth i think theyre polishing cups but its really strange also the rough back part of the brush hurts the inside of my cheek this is the most uncomfortable toothbrush ive ever used it also has a small head so im not sure how much cleaning it can do,colgate  toothbrush with tongue and cheek cleaner soft   count,8.97,0.8208955223880597,67.0,8.375,28.85,67,1,9,8,1,7,1,0,12,67.0,67.0,8.375,8.0,9.0,8.0,0.875,7.0,1.0,1.0,0.0,0.0,12.0,1.5,40,13,32,13,44,14,34,14,0.77,0.41,0.33,0.4,1.6,0.89,40,40,40.0,40.0,0.91,0.91,4.26,6.03,0.97,65.25,0.94,1.0,10.0,2.24,0.29,0.92,0.29,0.06,0.35
B01GL5WSIY,5.0,dial glycerine soaps are best for skin because they dont contain the usual laurel sulfate degreaser  of the dial glycerine soaps the coconut water variety has the least amount of scent but perhaps the most amount of texture so its not slippery and therefore excellent as a shower soap,dial skin care bar soap coconut water  ounce  bars,4.38,0.7959183673469388,49.0,12.25,30.2,49,1,5,4,1,3,1,2,6,49.0,49.0,12.25,4.0,5.0,4.0,0.75,3.0,1.0,1.0,2.0,0.5,6.0,1.5,27,12,21,12,32,16,26,16,0.81,0.62,0.44,0.67,1.33,0.82,27,27,27.0,27.0,0.84,0.84,3.38,4.77,0.95,30.7,0.81,1.0,3.0,1.22,0.12,0.82,0.19,0.0,0.19
B00OA80AVC,5.0,six star testosterone booster is the real deal not only does it help your body produce more test but more importantly it also helps you to utilize it the product is clinically dosed and has the science to back it up it has been a game changer for me in the gym with my weights and recovery i have also seen a big uptick in the bedroom great product highly recommend you give it a try,six star testosterone booster supplement for men enhances training performance amp muscle growth maintain peak testosterone  caplets,9.38,0.7368421052631579,25.333333333333332,10.857142857142858,19.72,76,1,10,7,3,3,3,1,7,76.0,25.3333,10.8571,7.0,3.3333,2.3333,0.4286,1.0,3.0,1.0,0.3333,0.1429,2.3333,1.0,39,10,34,10,47,10,36,10,0.77,0.28,0.26,0.2,0.4,0.45,39,39,39.0,39.0,0.83,0.83,4.02,5.69,0.95,34.5,0.94,0.9,8.1,2.01,0.25,0.94,0.11,0.11,0.22
B00Z8FRSX4,4.0,i had high expectations for the voluminous  mascara that i got for free courtesy of loreal paris i used it with the primer and got great results this mascara really made my lashes pop the only thing i felt sad about was that it got kinda clumpy at the end of a couple coats of mascara it could have been because i didnt let the primer set enough before hand overall this mascara was great,loreacuteal paris voluminous original mascara blackest black  fl oz,5.84,0.6933333333333334,75.0,6.818181818181818,20.73,75,1,11,11,1,10,1,1,18,75.0,75.0,6.8182,11.0,11.0,11.0,0.9091,10.0,1.0,1.0,1.0,0.0909,18.0,1.6364,35,15,32,15,49,19,43,19,0.88,0.44,0.43,0.27,0.82,0.64,35,35,35.0,35.0,0.71,0.71,3.54,5.0,0.91,19.55,0.74,0.82,7.36,1.92,0.21,0.65,0.23,0.02,0.26
B00Z8FWNH0,5.0,my absolute favorite drugstore mascara to use i have to have my eyelashes looking longfull and people always say they love my eyelashes im super picky with my mascara and the brushes they have and i only buy this kind now im always interested in looking at the more expensive mascaras but i know this mascara will always be my go to,maybelline new york lash sensational mascara blackest black  fluid ounce,6.94,0.6451612903225806,inf,6.888888888888889,25.47,62,1,13,9,0,4,0,1,8,62.0,0.0,6.8889,9.0,0.0,0.0,0.4444,0.0,0.0,0.0,0.0,0.1111,0.0,0.8889,28,10,23,10,40,15,31,15,0.78,0.48,0.36,0.1,0.1,0.22,28,28,28.0,28.0,0.7,0.7,3.13,4.43,0.9,16.57,0.74,0.8,6.4,1.79,0.26,0.67,0.16,0.03,0.19
B01AG58GXQ,5.0,i am obsessed with these now theyre such a great goto when i want something sweet but am trying not to eat a lot of candy these only have real food as the ingredients and most flavors have just two or three different ingredients total so i feel better about them than shoving commercial chocolate candies into my face these are also the perfect size to carry around in your purse if you like me get hungry when youre out and about i also totally recommend the peanut butter cookie and peanut butter chocolate chip,larabar minis gluten free bar variety pack cashew cookieapple pie  oz bars  count,4.98,0.7894736842105263,95.0,9.5,-8.04,95,1,14,10,1,7,1,3,10,95.0,95.0,9.5,10.0,14.0,10.0,0.7,7.0,1.0,1.0,3.0,0.3,10.0,1.0,48,16,41,16,60,21,49,21,0.82,0.43,0.33,0.25,0.75,0.61,48,42,41.4,42.4,0.8,0.84,4.38,6.2,0.95,32.63,0.84,1.0,12.0,2.45,0.24,0.71,0.18,0.08,0.27
B01FRJ1IUO,1.0,these are awful i toasted them as i always do with almonds and there were a few rancid ones in the bag but for the most part they just tasted stale even though they wont expire for another few months i used them right after buying them too so it wasnt a problem with how i stored them,amazon brand  happy belly whole raw almonds  ounce,22.09,0.7931034482758621,58.0,7.25,46.45,58,1,9,8,1,4,1,0,4,58.0,58.0,7.25,8.0,9.0,8.0,0.5,4.0,1.0,1.0,0.0,0.0,4.0,0.5,27,8,24,8,32,8,28,8,0.88,0.29,0.3,0.33,1.0,0.71,27,27,27.0,27.0,0.84,0.84,3.38,4.77,0.95,30.7,0.86,1.0,9.0,2.12,0.32,0.9,0.18,0.11,0.29
B00IB18S2C,4.0,super effective carpet cleaner this is the only carpet cleaner we buy we have a small dog a  year old and an  month old so a good carpet cleaner is a must in our house my only negative is the smell my husband doesnt think it smells bad but for some reason i cannot stand the smell,resolve carpet spot amp stain remover  fl oz bottle carpet cleaner,3.94,0.7192982456140351,58.0,7.25,39.0,58,1,8,8,1,8,1,1,8,58.0,58.0,7.25,8.0,8.0,8.0,1.0,8.0,1.0,1.0,1.0,0.125,8.0,1.0,26,5,22,5,36,9,30,9,0.83,0.3,0.19,0.0,0.0,0.0,26,26,26.0,26.0,0.72,0.72,3.06,4.33,0.91,17.14,0.73,1.0,4.0,1.41,0.13,0.69,0.27,0.0,0.27
B011KW1HXK,1.0,i couldnt breathe and my eyes watered heavily when i opened the package maybe this was a defective unit but im too worried to try it againi normally use the splashless chlorox bleach so i bought this to see if i liked the smaller more concentrated package and the reduced possibility of spills  when i opened the package my eyes started watering and my chest was burning as i breathed in not good  i closed up the package immediately then turned on all of my fans and hopped in the shower to help reduce the irritation  i had a mildly irritated throat for a couple days just needed to drink a lot of fluids to sooth it but not a doctors visit  i sealed the package up but now i have to contact the municipal waste to dispose of it because i dont want to open the package again and i dont want to risk hurting my garbage men  overall im sticking with the splashless bleachthis may have been one defective unit but im not willing to risk the same experience again  sorry,clorox zero splash bleach crystals regular scent  ounces packaging may vary,3.97,0.5846994535519126,61.0,10.764705882352942,-97.36,183,1,30,17,3,10,3,5,19,183.0,61.0,10.7647,17.0,10.0,5.6667,0.5882,3.3333,3.0,1.0,1.6667,0.2941,6.3333,1.1176,81,31,70,29,118,37,98,35,0.83,0.36,0.38,0.23,1.83,0.96,81,37,39.9,41.1,0.69,0.77,5.27,7.46,0.92,26.27,0.71,0.86,25.71,3.59,0.31,0.65,0.15,0.05,0.2
B017XKS40M,3.0,it is not easy to find vegetable soups  particularly barley soups  or vegetable and meat soups that dont have peas my husband loves barley but hates peas finally we found two from progresso that dont include peas we tried this one and its pretty good but if you like meat try the savory beef barley vegetable instead delicious rich flavor,progresso soup low fat light savory vegetable barley soup  oz can,2.5,0.7666666666666667,60.0,8.571428571428571,27.5,60,1,9,7,1,6,1,3,7,60.0,60.0,8.5714,7.0,9.0,7.0,0.8571,6.0,1.0,1.0,3.0,0.4286,7.0,1.0,28,12,24,12,39,21,34,20,0.87,0.59,0.43,0.3,0.9,0.67,28,28,28.0,28.0,0.72,0.72,3.17,4.48,0.91,17.59,0.71,0.8,6.4,1.79,0.24,0.75,0.24,0.06,0.29
B00J0I6VGU,5.0,this is the very first time ive every tried the mr clean magic eraser so i was eager to try it out as soon as it arrived  i cannot say enough on how much i now love this product  i had scuff marks on the kitchen wall from a table being bumped up against it and the magic eraser got rid of them as well as the scuff mark that my living room couch left  it also cleaned the outside of my refrigerator perfectly as i could never get the frig door handles real white with other cleaners  i was very impressed with this product and will continue to use it,mr clean magic eraser extra durable cleaning pads with durafoam  count packaging may vary,4.97,0.7027027027027027,112.0,8.615384615384615,-15.82,112,1,15,13,1,10,1,1,15,112.0,112.0,8.6154,13.0,15.0,13.0,0.7692,10.0,1.0,1.0,1.0,0.0769,15.0,1.1538,53,14,42,14,71,17,56,17,0.79,0.3,0.26,0.14,0.29,0.38,53,39,41.3,41.3,0.75,0.78,4.45,6.29,0.93,26.99,0.75,0.86,10.29,2.27,0.21,0.72,0.23,0.05,0.29
B000KEIPC6,5.0,i like this crew forming cream its light and easily applied to your hair i just take about the size of a quarter and rub that in my hand and then apply to my hair make sure not to leave the lid off as it will dry out the cream and make it thicker and stickier which makes your hair clump together,american crew forming cream  ounce,13.96,0.7419354838709677,62.0,20.666666666666668,42.39,62,1,6,3,1,2,1,4,5,62.0,62.0,20.6667,3.0,6.0,3.0,0.6667,2.0,1.0,1.0,4.0,1.3333,5.0,1.6667,27,6,23,6,34,7,30,7,0.88,0.23,0.22,0.0,0.0,0.0,27,27,27.0,27.0,0.79,0.79,3.27,4.63,0.93,23.43,0.77,0.67,4.0,1.41,0.2,0.79,0.13,0.1,0.23
B00PFPDYFS,3.0, gel stamp per week does not do the jobafter  weeks of feeling disappointed seeing a ring that would only fade in color but not disappeari decided i was going to double up and use  gel stamps per weeki must admit the  gel stamps did the job and the scent was slightly stronger but nothing unbearable i am unsure if i would use this product again,scrubbing bubbles toilet gel rain shower  count,6.88,0.7692307692307693,21.666666666666668,7.222222222222222,22.42,65,1,11,9,3,6,3,2,9,65.0,21.6667,7.2222,9.0,3.6667,3.0,0.6667,2.0,3.0,1.0,0.6667,0.2222,3.0,1.0,32,11,28,11,45,15,38,15,0.84,0.39,0.34,0.17,0.33,0.41,32,32,32.0,32.0,0.71,0.71,3.37,4.77,0.91,18.46,0.74,0.75,6.75,1.84,0.24,0.68,0.13,0.05,0.18
B01BODR5DQ,5.0,my wife and i both find this product very effective in relieving pain especially backaches from arthritis  from sleeping wrong or headaches from too much tv are we getting old  it acts quickly and lasts much longer than other analgesics we have triedour family physician recommended it with one caution he said it is a blood thinner so we should take no more than directed on the container and no more often than necessary,aleve liquid gels with easy open arthritis cap naproxen sodium  nsaid pain relieverfever reducer  count,12.67,0.8243243243243243,74.0,9.25,13.29,74,1,11,8,1,7,1,4,8,74.0,74.0,9.25,8.0,11.0,8.0,0.875,7.0,1.0,1.0,4.0,0.5,8.0,1.0,41,10,37,10,44,10,37,10,0.84,0.27,0.24,0.23,0.69,0.59,41,41,41.0,41.0,0.93,0.93,4.37,6.18,0.98,88.07,1.0,1.0,13.0,2.55,0.35,1.0,0.22,0.08,0.3
B00O3GPERG,4.0,these bags fit my trash can better than any others i have tried  however they are more susceptible to small tears from some trash items  on the other hand they resist leaking better than most other bags i have tried  so with a little care about how things are placed in the bag they are a very good choice for purchased trash bags,seventh generation drawstring kitchen trash bags  count,5.16,0.746031746031746,63.0,9.0,32.91,63,1,8,7,1,2,1,0,8,63.0,63.0,9.0,7.0,8.0,7.0,0.2857,2.0,1.0,1.0,0.0,0.0,8.0,1.1429,29,6,24,6,41,8,33,8,0.8,0.24,0.21,0.25,0.5,0.5,29,29,29.0,29.0,0.71,0.71,3.2,4.53,0.91,17.3,0.73,0.88,6.12,1.75,0.21,0.71,0.24,0.03,0.27
B00OA80AVC,5.0,dont listen to the bad reviews most of the people that are using this are probably using it while sitting on the couch this stuff is great i added it to my diet a few weeks ago and already am noticing a difference definitely feel like im getting stronger and i will be purchasing another bottle after im out of this one,six star testosterone booster supplement for men enhances training performance amp muscle growth maintain peak testosterone  caplets,9.38,0.7903225806451613,62.0,8.857142857142858,25.47,62,1,8,7,1,4,1,1,8,62.0,62.0,8.8571,7.0,8.0,7.0,0.5714,4.0,1.0,1.0,1.0,0.1429,8.0,1.1429,30,5,25,4,37,6,28,5,0.76,0.18,0.17,0.08,0.08,0.2,30,30,30.0,30.0,0.81,0.81,3.49,4.93,0.94,27.0,0.89,0.92,10.08,2.25,0.39,1.0,0.18,0.04,0.21
