ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B0014X5XEK,5.0,love it all the new features are so worth it  the imovie has some great new features like slowmo and fast speed i like the guitar and piano lessons that come with it havent used the iweb part yet but i also like the new features in iphoto like face recognition its not foolproof but i like the setup  im new at the apple thing and so far ive been very impressed all the way around,ilife  old version,24.99,0.6710526315789473,76.0,12.666666666666666,28.18,76,1,6,6,1,5,1,4,8,76.0,76.0,12.6667,6.0,6.0,6.0,0.8333,5.0,1.0,1.0,4.0,0.6667,8.0,1.3333,37,14,31,14,46,14,37,14,0.8,0.38,0.38,0.0,0.0,0.0,37,37,37.0,37.0,0.8,0.8,3.86,5.46,0.94,29.24,0.84,1.0,3.0,1.22,0.08,0.89,0.27,0.05,0.32
B0157GSWUQ,1.0,i am really really disappointed with this program i have been using printmaster  then  for years and needed a version for my macbook this program is not responsive and difficult to use it would not let me copy and paste sentences i needed to move and then when i went to print my postcard creation it would not let me print  of them on a page i would have had to print out one at time like it said i have been using printmaster software for about  years so the lack of ease of use has come as a very big surprise i would very much like to return this product and get my money back  sorry but it is so not worth it i am very disappointed and frustrated,printmaster  platinum for mac design software for making personalized print projects cards flyers posters scrapbooks download,39.99,0.5538461538461539,130.0,9.285714285714286,-35.1,130,1,21,14,1,7,1,5,7,130.0,130.0,9.2857,14.0,21.0,14.0,0.5,7.0,1.0,1.0,5.0,0.3571,7.0,0.5,45,9,39,9,80,11,60,11,0.75,0.18,0.2,0.1,0.2,0.32,45,29,33.5,33.7,0.56,0.58,3.56,5.03,0.87,14.49,0.65,0.7,9.8,2.21,0.23,0.69,0.08,0.07,0.15
B000066G91,4.0,im very thankful for this product because it works with my hp psc  printer whereas a recent version of print master gold and i believe it was print workshop that i tried which did not the features are great and making cards banners and calendars that i have tried is easy  it might be nice if the graphics choosing window could display clipart a bit larger at times so one wouldnt have to waste time previewing individual clipart images he may or may not want and it might be nice if the program would not have lost my projects when i moved the projects folder but most wont run into that little difficulty  overall this is a great package especially comparing it to the version  i have from years ago and to the two other programs mentioned above,the print shop deluxe   old version,54.95,0.6956521739130435,138.0,7.2631578947368425,-51.68,138,1,22,19,1,15,1,3,16,138.0,138.0,7.2632,19.0,22.0,19.0,0.7895,15.0,1.0,1.0,3.0,0.1579,16.0,0.8421,62,15,57,15,85,16,70,16,0.82,0.23,0.24,0.18,0.53,0.51,62,41,40.9,37.6,0.73,0.82,4.76,6.72,0.93,27.17,0.81,0.94,15.06,2.74,0.23,0.76,0.17,0.03,0.2
B0170P0TL2,1.0,here is another product that deserves zero starswant to waste money and hose up a brand new computer  then this is for you  on the one hand i got the microoft discounted price  on the other hand what is m doing in cahoots with these snake oil salesmenfolks move the files and settings yourself there are plenty of helpful people out theredisclaimer  i have been using computers longer than most of the people who designed this piece of work have been alive ill bet,laplink pcmover express    use download,29.95,0.8095238095238095,84.0,8.4,3.14,84,1,11,10,1,9,1,2,20,84.0,84.0,8.4,10.0,11.0,10.0,0.9,9.0,1.0,1.0,2.0,0.2,20.0,2.0,43,16,38,15,53,16,42,15,0.79,0.36,0.37,0.4,1.6,0.89,43,40,40.7,40.5,0.81,0.8,4.18,5.91,0.95,32.74,0.9,1.0,10.0,2.24,0.24,0.83,0.17,0.02,0.19
B00O66G6XE,1.0,note this review is based off of a user who used it in windows   bitit really hasnt done me much good at all and certainly wasnt worth the headachesi got it because i had a problem with doing the same functions via command prompt and simple shell as well as whatever the recovery tool is lenovo sends with their systems but ultimately i couldnt get hardly any functions of this software to work at all at least not to any extent that made me satisfied cloning disk never worked took a lot of repeated tries to construct a single iso file i had to make an iso on every storage space possible to try to burn onto a new hard disk ultimately booting into acronis to do other functions yield fruitless to the point where cloning disks asked me to buy the full version seriously and a lot of storage devices and hard disks i wanted to select to burn an iso tofrom would not be visible or unselectable from whatever lists all i wanted to do was transfer the os to a new ssd ultimately i purchased windows  pro via usb for  for a couple of reasons but partly out of fear if i did an upgrade and couldnt recover from any iso files at all id be screwed and have to buy an os anyways partly because lenovo and other manufacturers insist on cutting costs by not shipping a  cd with their  desktop some of this i suspect might have to do with having a faulty motherboard which i have no way to test but the bios seems to operate fineafter installing windows  i gave the cloning option a second try since i have two ssds and for whatever unexplainable reason win  was successfully cloned to the ssd without being prompted to purchase a full version of the softwareall in all i dislike this software through and through the boot up with acronis function gets in the way of so much it has an annoying cursor in the middle of the screen that doesnt function with the mouse at all and it is difficult to navigate via arrows and tab and it causes the restarting and shutdown actions to take a couple minutes to perform so i just hold the power button on my desktop to turn it off instead ill be uninstalling this the next time i open  i hope i never feel the need to use it againoh and im pretty sure their customer support is limited to forum discussions good luck  with thatworthless piece of trash,acronis true image unlimited for pc and mac   computer,34.99,0.5382830626450116,,,-349.08,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,65,157,65,255,83,221,83,0.87,0.38,0.39,0.24,3.88,1.39,166,45,42.2,43.0,0.65,0.86,7.35,10.4,0.92,31.06,0.71,0.74,36.38,4.26,0.22,0.73,0.14,0.05,0.19
B000TMHZX4,4.0,even without the  rebate this is a good product  i previously owned the norton antivirusspywareinternet security product and felt like it really degraded the performance of my computer  no problems so far with the mcafee productwith the  rebate the program is essentially free  but in order to get the rebate you need to have your original receipt which i was able to print off of amazon and proof of purchase which consists either of the front page of your manual or the original cd  as far as i know both the original copy of mcafee and the update came in a box with only the cd insideno manual at all  its almost like they dont want you to get your rebate  go figure  i mailed them the cd and my receiptswell see what happens,mcafee internet security suite    user old version,1.26,0.6343283582089553,134.0,10.307692307692308,-56.08,134,1,18,13,1,10,1,4,16,134.0,134.0,10.3077,13.0,18.0,13.0,0.7692,10.0,1.0,1.0,4.0,0.3077,16.0,1.2308,57,18,52,18,74,25,67,25,0.91,0.37,0.32,0.28,1.39,0.83,57,41,40.5,40.6,0.77,0.82,4.69,6.63,0.94,30.82,0.78,0.94,16.06,2.83,0.25,0.71,0.12,0.09,0.21
B000HKI7J4,1.0,folks i used norton system works a couple of years ago then i decided to switch to this mcafee stuff only to hate its anoying bell rings and some other things etc  then somebody on a online chat room told me about avg anti virus and  the antivirus is free to download and stays updated  if you think about it all you really need is the antivirus microsoft has you cover with a firewall and most spyware blocker tools so all you really need is the antivirus  its been several months and i have had no virus none no problems none at all  hands down avg anti virus has been the best thing that has ever happen to me it doesnt bother you and it does the job extremly well and it updates when need and the best part it free d,mcafee virusscan plus    users old version,9.99,0.6338028169014085,inf,8.352941176470589,-47.28,142,1,23,17,0,10,0,5,17,142.0,0.0,8.3529,17.0,0.0,0.0,0.5882,0.0,0.0,0.0,0.0,0.2941,0.0,1.0,64,19,58,18,89,26,74,24,0.83,0.32,0.3,0.18,0.73,0.6,64,46,40.2,39.2,0.72,0.92,4.8,6.78,0.93,26.54,0.78,0.91,18.18,3.02,0.27,0.83,0.09,0.07,0.16
B000VLZCEW,4.0,the acronis  was very easy to use and i think i now have a complete backup of my total computer stored on a remote hard drive  the only complaint i have is that there seems to be no easy way to test that the backup will in fact work if needed  aside from that i am very pleased with this product,acronis true image  home old version,22.17,0.7704918032786885,61.0,12.2,43.4,61,1,10,5,1,4,1,1,7,61.0,61.0,12.2,5.0,10.0,5.0,0.8,4.0,1.0,1.0,1.0,0.2,7.0,1.4,28,6,24,5,38,7,29,6,0.76,0.21,0.21,0.0,0.0,0.0,28,28,28.0,28.0,0.74,0.74,3.21,4.54,0.92,18.82,0.83,1.0,7.0,1.87,0.24,0.83,0.24,0.03,0.28
B004Y8MKZM,5.0,ive recently switched from mcafee after far too many unhappy experiences and have think i found my new pc security software company kaspersky  kaspersky internet security  is a very capable program but pales in comparison to their fully featured version called kaspersky pure  if you can afford the upgrade and use your computer for more than emails and facebook then i recommend passing on this internet security and getting the pure edition  both software offerings from kaspersky are great  its just that pure offers much more,kaspersky internet security   old version,14.09,0.813953488372093,86.0,17.2,-24.28,86,1,6,5,1,4,1,5,11,86.0,86.0,17.2,5.0,6.0,5.0,0.8,4.0,1.0,1.0,5.0,1.0,11.0,2.2,48,15,43,15,60,21,53,21,0.88,0.4,0.31,0.08,0.08,0.2,48,43,41.4,39.2,0.8,0.86,4.38,6.2,0.95,32.63,0.81,1.0,12.0,2.45,0.23,0.79,0.19,0.09,0.28
B00EPACNUG,2.0,i went from windows xp to  requiring a new computer and a new printer i had not made a calendar in the hallmark programs i had previously because i had a different program i used for years to do that i used hallmark for cards and had no problems after the computer changes my  program used for calendars was no longer compatiblei can still print cards i can loadadapt a card and then print straight out wno problems i have not saved any cards in my older versions i didi can not make a calendar wout the program shutting down repeatedly every time i try sometimes i can save what ive managed to enter but then it loses my saved graphics i have railed at their people wout success i will not buy another version of this and will not recommend it to others,hallmark card studio ,27.99,0.5902777777777778,144.0,8.470588235294118,-57.77,144,1,21,17,1,11,1,4,15,144.0,144.0,8.4706,17.0,21.0,17.0,0.6471,11.0,1.0,1.0,4.0,0.2353,15.0,0.8824,55,14,49,14,95,17,80,17,0.84,0.21,0.25,0.12,0.35,0.42,55,30,33.0,33.5,0.58,0.6,3.99,5.64,0.88,16.48,0.61,0.69,12.46,2.5,0.23,0.53,0.1,0.07,0.17
B001U3PYLQ,4.0,price alone  amazon  for three  years of services per pc for only  you will not beat that service  let alone price tagi previously had an somewhat older dell laptop inspiron  when i purchased it  originally had xp and for  more you could get the vista home premium upgrade dvd after the switch to vista  laptop was operating clearly very slower than before years went by  purchase norton   i then ran the pc tuneup feature within this product wow excellent startup now  both from shutdowntostart  programs to openi originally had other software vendors installed on my other to pcs  i decided to uninstalled those and just have norton   on those machines i believe if norton continues to offer their products packaged exactly as this norton   that ill continue to renew my subscription with norton,norton    old version,44.99,0.7518796992481203,133.0,11.083333333333334,-71.99,133,1,17,12,1,11,1,1,20,133.0,133.0,11.0833,12.0,17.0,12.0,0.9167,11.0,1.0,1.0,1.0,0.0833,20.0,1.6667,66,25,61,24,88,33,79,31,0.9,0.39,0.38,0.33,2.33,1.08,66,40,42.4,43.0,0.75,0.8,4.97,7.04,0.94,30.26,0.77,0.95,19.05,3.09,0.25,0.75,0.09,0.11,0.2
B000B642OI,4.0,our whole family spent christmas week working on these funny contraptions and have not slowed up much since  the appeal is broad and there is nothing boring about these miniquests to solve the problems presented  the educational value is a welcome change in computer games  the physics are actually well thought out  from  to  it works for us,crazy machines the wacky contraptions game,31.27,0.8620689655172413,58.0,9.666666666666666,21.07,58,1,8,6,1,3,1,1,7,58.0,58.0,9.6667,6.0,8.0,6.0,0.5,3.0,1.0,1.0,1.0,0.1667,7.0,1.1667,33,6,27,6,37,6,28,6,0.76,0.21,0.18,0.25,0.5,0.5,33,33,33.0,33.0,0.89,0.89,3.84,5.43,0.97,49.49,0.96,0.88,6.12,1.75,0.25,1.0,0.18,0.07,0.25
B00H9A60O4,1.0,download the program it will allegedly identify many problems on your computer then ask you to pay to register for the program to actually fix the problems nothis is not free and is false advertising avoid this program a program advertised as free should be free no the program did not allow free use for any time period after the alleged computer scan,avast free antivirus  download,0.01,0.7142857142857143,63.0,9.0,15.99,63,1,10,7,1,5,1,0,9,63.0,63.0,9.0,7.0,10.0,7.0,0.7143,5.0,1.0,1.0,0.0,0.0,9.0,1.2857,28,9,26,9,40,9,35,9,0.88,0.26,0.32,0.33,1.0,0.71,28,28,28.0,28.0,0.7,0.7,3.13,4.43,0.9,16.57,0.74,1.0,9.0,2.12,0.26,0.62,0.11,0.09,0.2
B00919RKLI,3.0,great price for software that will do much more than i need which was only creating a floor plan and putting in furniture etc then seeing it in   think this would actually let me build a new house but in that i am only furnishing a condo it is overkill except that the price was dirt cheap  moving walls inserting doors and windows is not intuitive but if you work at it you can do it  still not sure how to change the labels in the rooms or eliminate them  im retired so no hurry in getting a good learning curve its a good thing,punch weekend projects,5.98,0.7523809523809524,52.5,8.75,-9.73,105,1,18,12,2,9,2,3,10,105.0,52.5,8.75,12.0,9.0,6.0,0.75,4.5,2.0,1.0,1.5,0.25,5.0,0.8333,51,13,47,13,61,13,52,13,0.85,0.25,0.25,0.33,2.0,1.0,51,41,42.7,42.8,0.84,0.82,4.62,6.53,0.96,40.99,0.9,0.94,16.06,2.83,0.33,0.89,0.17,0.08,0.25
